date,state,death,deathConfirmed,deathIncrease,deathProbable,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease,inIcuCumulative,inIcuCurrently,negative,negativeIncrease,negativeTestsAntibody,negativeTestsPeopleAntibody,negativeTestsViral,onVentilatorCumulative,onVentilatorCurrently,positive,positiveCasesViral,positiveIncrease,positiveScore,positiveTestsAntibody,positiveTestsAntigen,positiveTestsPeopleAntibody,positiveTestsPeopleAntigen,positiveTestsViral,recovered,totalTestEncountersViral,totalTestEncountersViralIncrease,totalTestResults,totalTestResultsIncrease,totalTestsAntibody,totalTestsAntigen,totalTestsPeopleAntibody,totalTestsPeopleAntigen,totalTestsPeopleViral,totalTestsPeopleViralIncrease,totalTestsViral,totalTestsViralIncrease
9/14/2020,TN,2097,2026,19,71,7766,7766,833,56,0,262,0,0,0,0,2282076,0,131,174274,169130,2450,0,0,0,0,0,205631,156808,0,0,2487707,36583,0,0,0,0,0,0,2487707,36583
9/14/2020,TX,14211,0,21,0,0,0,3391,0,0,1165,0,0,0,0,0,0,0,663404,663404,3970,0,33050,14852,0,0,778772,581204,0,0,5911809,9711,373406,137788,0,0,0,0,5911809,9711
9/14/2020,UT,436,0,3,0,3338,3338,170,12,829,54,656484,2386,0,0,842751,345,0,58438,0,563,0,0,1345,0,1263,63871,48934,0,0,906622,4073,0,11216,0,8321,713943,2749,906622,4073
9/14/2020,VA,2743,2607,19,136,10293,10293,1006,49,0,220,0,0,0,0,0,0,110,134571,128400,757,0,9163,2257,0,0,153493,0,1773158,13062,1773158,13062,136928,10980,0,0,0,0,0,0
9/14/2020,VI,19,0,0,0,0,0,0,0,0,0,17130,7,0,0,0,0,0,1221,0,1,0,0,0,0,0,0,1144,0,0,18351,8,0,0,0,0,18354,8,0,0
9/14/2020,VT,58,58,0,0,0,0,3,0,0,0,148187,746,0,0,0,0,0,1695,1694,11,0,0,0,0,0,0,1509,0,0,231961,3677,0,0,0,0,149881,757,231961,3677
9/14/2020,WA,2006,2006,15,0,7098,7098,385,17,0,0,0,0,0,0,0,0,26,82327,81327,239,0,0,0,0,0,0,0,1653967,9382,1653967,9382,0,0,0,0,0,0,0,0
9/14/2020,WI,1218,1210,0,8,6350,6350,341,18,1083,98,1273607,3149,0,0,0,0,0,95497,89956,818,0,0,0,0,0,0,78527,1966795,12435,1966795,12435,0,0,0,0,1363563,3920,0,0
9/14/2020,WV,275,273,9,2,0,0,151,0,0,58,0,0,0,0,0,0,24,12820,12519,121,0,0,0,0,0,0,9361,0,0,480986,4246,16360,0,0,0,0,0,480986,4246
9/14/2020,WY,46,0,4,0,230,230,13,2,0,0,84614,2523,0,0,136830,0,0,4392,3723,46,0,0,0,0,0,3986,3884,0,0,140816,2763,0,0,0,0,88337,2641,140816,2763
9/13/2020,AK,44,44,0,0,272,272,35,1,0,0,0,0,0,0,394452,0,8,6275,0,61,0,0,0,0,0,6481,2377,0,0,401213,1584,0,0,0,0,0,0,401213,1584
9/13/2020,AL,2351,2218,1,133,15527,15527,790,0,1610,0,884432,5709,0,0,0,892,0,138755,125795,1109,0,0,0,0,0,0,54223,0,0,1010227,6681,0,0,55599,0,1010227,6681,0,0
9/13/2020,AR,981,976,12,5,4719,4719,381,41,0,160,751849,1559,0,0,751849,601,83,70219,69050,509,0,0,2757,0,0,0,61819,0,0,820899,545,0,17863,0,0,0,0,820899,545
9/13/2020,AS,0,0,0,0,0,0,0,0,0,0,1571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571,0,0,0,0,0,0,0,1571,0
9/13/2020,AZ,5322,5049,7,273,21773,21773,525,0,0,171,1087625,7024,0,0,0,0,87,208512,206611,384,0,0,0,0,0,0,0,0,0,1931715,7128,333533,0,277020,0,1296137,9313,1931715,7128
9/13/2020,CA,14329,0,78,0,0,0,3741,0,0,1056,0,0,0,0,0,0,0,754923,754923,4625,0,0,0,0,0,0,0,0,0,12690016,133049,0,0,0,0,0,0,12690016,133049
9/13/2020,CO,1988,1637,0,351,7227,7227,228,4,0,0,723206,6625,151964,0,0,0,0,61324,57099,417,0,11326,0,0,0,0,0,1124181,12609,1124181,12609,163290,0,0,0,780305,7020,0,0
9/13/2020,CT,4480,3595,0,885,11357,11357,51,0,0,0,0,0,0,0,1424834,0,0,54326,52095,0,0,0,0,0,0,67265,9142,0,0,1494288,7981,0,0,0,0,0,0,1494288,7981
9/13/2020,DC,616,0,0,0,0,0,88,0,0,23,0,0,0,0,0,0,11,14592,0,40,0,0,0,0,0,0,11574,330641,3204,330641,3204,0,0,0,0,195160,1117,0,0
9/13/2020,DE,615,543,2,72,0,0,68,0,0,17,242447,1588,0,0,0,0,0,18849,17857,123,0,0,0,0,0,21927,10077,381020,3491,381020,3491,0,0,0,0,261296,1711,0,0
9/13/2020,FL,12764,0,8,0,41769,41769,2631,82,0,0,4259936,19827,411877,403867,5961411,0,0,656485,644180,2395,0,34738,0,34017,0,854899,0,7105309,56042,7105309,56042,446669,0,437913,0,4910702,22211,6855793,37766
9/13/2020,GA,6333,0,46,0,26369,26369,2138,42,4827,0,0,0,0,0,0,0,0,294314,294314,1409,0,23194,0,0,0,268347,0,0,0,2602202,17945,289794,0,0,0,0,0,2602202,17945
9/13/2020,GU,26,0,1,0,0,0,50,0,0,11,41472,0,0,0,0,0,0,1891,1891,0,0,2,0,0,0,0,1118,0,0,43363,0,158,0,0,0,0,0,43011,0
9/13/2020,HI,97,97,1,0,635,635,220,13,0,51,244811,5231,0,0,0,0,41,10722,10588,129,0,0,0,0,0,10531,3418,336570,7349,336570,7349,0,0,0,0,255399,5360,342202,7446
9/13/2020,IA,1218,0,1,0,0,0,274,0,0,79,610955,3771,0,49956,0,0,28,72490,72490,784,0,0,0,3199,2016,0,53151,0,0,683445,4555,0,0,53195,16319,684959,4538,0,0
9/13/2020,ID,415,378,3,37,1596,1596,165,27,422,46,241956,1296,0,0,0,0,0,35167,32411,217,0,0,0,0,0,0,18406,0,0,274367,1479,0,0,0,0,274367,1479,0,0
9/13/2020,IL,8541,8309,14,232,0,0,1422,0,0,328,0,0,0,0,0,0,136,263466,261371,1462,0,0,0,0,0,0,0,0,0,4735866,46890,0,0,0,0,0,0,4735866,46890
9/13/2020,IN,3438,3214,1,224,11749,11749,731,39,2338,219,1133180,30761,0,0,0,0,72,105804,0,1243,0,0,0,0,0,108988,0,0,0,1778789,6884,0,0,0,0,1238984,32004,1778789,6884
9/13/2020,KS,511,0,0,0,2537,2537,140,0,690,40,400544,0,0,0,0,219,10,48386,0,0,0,0,0,0,0,0,0,0,0,448930,0,0,0,0,0,448930,0,0,0
9/13/2020,KY,1060,1051,3,9,4886,4886,587,0,1454,148,0,0,0,0,0,0,0,56945,51018,530,0,0,0,0,0,0,10872,0,0,924342,0,49234,17381,0,0,0,0,924342,0
9/13/2020,LA,5235,5065,33,170,0,0,680,0,0,0,1908340,27696,0,0,0,0,107,158390,157455,1281,0,0,0,0,0,0,140440,0,0,2066730,28977,0,0,0,0,0,0,2065795,28977
9/13/2020,MA,9210,9001,14,209,12431,12431,313,5,0,61,1833129,11835,0,0,0,0,21,124826,122904,286,0,0,0,0,0,161677,107501,0,0,3006158,37435,0,0,116531,108478,1956033,12102,3006158,37435
9/13/2020,MD,3838,3695,2,143,14851,14851,351,55,0,89,1339735,10816,0,114639,0,0,0,116110,116110,577,0,0,0,10638,0,138731,7225,0,0,2207458,23517,0,0,125277,0,1455845,11393,2207458,23517
9/13/2020,ME,136,135,1,1,431,431,11,0,0,6,0,0,9473,0,0,0,3,4863,4376,29,0,503,0,0,0,5322,4226,0,0,322382,5049,9990,0,0,0,0,0,322382,5049
9/13/2020,MI,6911,6591,0,320,0,0,627,0,0,172,0,0,0,0,2987552,0,77,123058,111524,0,0,0,0,0,0,156939,85513,0,0,3144491,0,268368,0,0,0,0,0,3144491,0
9/13/2020,MN,1971,1919,13,52,6931,6931,241,32,1957,136,1148994,10060,0,0,0,0,0,84311,84311,723,0,0,0,0,0,0,77461,1707514,22994,1707514,22994,0,0,0,0,1233305,10783,0,0
9/13/2020,MO,1705,0,1,0,0,0,971,0,0,0,1025953,13714,0,67952,1362014,0,0,102747,102747,1613,0,0,0,3196,0,110962,0,0,0,1475583,18739,0,0,71148,0,1128700,15327,1475583,18739
9/13/2020,MP,2,2,0,0,4,4,0,0,0,0,14316,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,29,0,0,14376,0,0,0,0,0,14375,0,18915,0
9/13/2020,MS,2697,2514,12,183,5410,5410,648,0,0,178,532919,0,0,0,0,0,92,89874,84451,254,0,0,0,0,0,0,74098,0,0,622793,254,28693,38257,0,0,0,0,617161,0
9/13/2020,MT,135,0,2,0,525,525,145,4,0,0,0,0,0,0,0,0,0,9021,0,96,0,0,0,0,0,0,6830,0,0,280124,1396,0,0,0,0,0,0,280124,1396
9/13/2020,NC,3052,3052,5,0,0,0,831,0,0,270,0,0,0,0,0,0,0,184936,184936,1196,0,0,0,0,0,0,0,0,0,2602183,33367,0,0,0,0,0,0,2602183,33367
9/13/2020,ND,171,0,1,0,643,643,62,9,170,18,203029,1599,8650,0,0,0,0,15549,15549,429,0,376,0,0,0,0,12655,523570,8150,523570,8150,9026,3,0,0,218606,2025,541850,8510
9/13/2020,NE,434,0,0,0,2137,2137,163,6,0,0,362576,3063,0,0,486466,0,0,38108,0,267,0,0,0,0,0,46179,29167,0,0,533660,4909,0,0,0,0,401253,3349,533660,4909
9/13/2020,NH,436,0,1,0,721,721,7,0,228,0,222846,1474,0,0,0,0,0,7696,0,44,0,0,0,0,0,0,6953,0,0,372948,3257,31107,0,30419,0,230542,1518,372948,3257
9/13/2020,NJ,16026,14242,5,1784,22963,22963,444,13,0,98,2971896,26998,0,0,0,0,37,200683,196634,324,0,0,0,0,0,0,0,0,0,3172579,27322,0,0,0,0,0,0,3168530,27744
9/13/2020,NM,823,0,2,0,3267,3267,59,4,0,0,0,0,0,0,0,0,0,26761,0,100,0,0,0,0,0,0,14407,0,0,823145,5875,0,0,0,0,0,0,823145,5875
9/13/2020,NV,1452,0,3,0,0,0,476,0,0,165,568538,3856,0,0,0,0,102,73537,73537,317,0,0,0,0,0,0,0,916029,3115,916029,3115,0,0,0,0,641532,4224,939865,7891
9/13/2020,NY,25390,0,6,0,0,0,464,0,0,131,0,0,0,0,0,0,54,444365,0,725,0,0,0,0,0,0,0,9318293,72668,9318293,72668,0,0,0,0,0,0,0,0
9/13/2020,OH,4415,4122,4,293,14314,14314,635,30,3088,215,0,0,0,0,0,0,126,137405,130196,837,0,0,0,0,0,149694,114906,0,0,2643060,31418,0,0,0,0,0,0,2643060,31418
9/13/2020,OK,905,0,6,0,5451,5451,499,27,0,186,920176,0,0,0,920176,0,0,69354,69354,695,0,3581,0,0,0,79689,58560,0,0,989530,695,74483,0,0,0,0,0,1000912,0
9/13/2020,OR,505,0,6,0,2235,2235,161,0,0,43,580948,4074,0,0,896162,0,19,29156,0,291,0,0,0,0,0,52736,5310,0,0,948898,8557,0,0,0,0,604334,0,948898,8557
9/13/2020,PA,7837,0,0,0,0,0,463,0,0,0,1664000,0,0,0,0,0,60,143881,139699,76,0,0,0,0,0,0,117920,2602957,19968,2602957,19968,0,0,0,0,1803699,76,0,0
9/13/2020,PR,539,373,4,166,0,0,396,0,0,67,305972,0,0,0,395291,0,50,17769,17769,171,0,19611,0,0,0,20103,0,0,0,323741,171,0,0,0,0,0,0,415664,0
9/13/2020,RI,1075,0,3,0,2644,2644,80,5,0,7,284385,1248,0,0,600850,0,4,23098,0,99,0,0,0,0,0,32660,0,633510,5419,633510,5419,0,0,0,0,307483,1347,0,0
9/13/2020,SC,3064,2915,24,149,8426,8426,752,24,0,205,939999,15105,60519,0,898428,0,130,131864,129484,1886,0,5907,0,0,0,171055,51431,0,0,1071863,16991,66426,0,0,0,0,0,1069483,16943
9/13/2020,SD,184,0,1,0,1165,1165,110,13,0,0,147318,1146,0,0,0,0,0,16638,0,201,0,0,0,0,0,22677,13993,0,0,220980,2712,0,0,0,0,163956,1347,220980,2712
9/13/2020,TN,2078,2008,14,70,7710,7710,820,31,0,261,0,0,0,0,2248108,0,122,171824,166799,933,0,0,0,0,0,203016,155865,0,0,2451124,13359,0,0,0,0,0,0,2451124,13359
9/13/2020,TX,14190,0,47,0,0,0,3319,0,0,1140,0,0,0,0,0,0,0,659434,659434,1845,0,34286,14801,0,0,777965,577832,0,0,5902098,14977,390318,137241,0,0,0,0,5902098,14977
9/13/2020,UT,433,0,0,0,3326,3326,178,15,828,52,654098,3114,0,0,839054,344,0,57875,0,628,0,0,1326,0,1245,63495,48690,0,0,902549,6237,0,11059,0,8196,711194,3584,902549,6237
9/13/2020,VA,2724,2591,2,133,10244,10244,1012,26,0,232,0,0,0,0,0,0,119,133814,127672,874,0,9145,2236,0,0,152703,0,1760096,16076,1760096,16076,136675,10830,0,0,0,0,0,0
9/13/2020,VI,19,0,0,0,0,0,0,0,0,0,17123,111,0,0,0,0,0,1220,0,9,0,0,0,0,0,0,1144,0,0,18343,120,0,0,0,0,18346,118,0,0
9/13/2020,VT,58,58,0,0,0,0,1,0,0,0,147441,894,0,0,0,0,0,1684,1683,7,0,0,0,0,0,0,1505,0,0,228284,4188,0,0,0,0,149124,901,228284,4188
9/13/2020,WA,1991,1991,0,0,7081,7081,371,33,0,0,0,0,0,0,0,0,29,82088,81096,478,0,0,0,0,0,0,0,1644585,13423,1644585,13423,0,0,0,0,0,0,0,0
9/13/2020,WI,1218,1210,1,8,6332,6332,313,23,1080,93,1270458,6153,0,0,0,0,0,94679,89185,1624,0,0,0,0,0,0,77750,1954360,18857,1954360,18857,0,0,0,0,1359643,7735,0,0
9/13/2020,WV,266,264,1,2,0,0,147,0,0,58,0,0,0,0,0,0,26,12699,12403,178,0,0,0,0,0,0,9290,0,0,476740,4854,16321,0,0,0,0,0,476740,4854
9/13/2020,WY,42,0,0,0,228,228,12,-59,0,0,82091,0,0,0,134170,0,0,4346,3679,49,0,0,0,0,0,3883,3768,0,0,138053,238,0,0,0,0,85696,0,138053,238
9/12/2020,AK,44,44,1,0,271,271,32,1,0,0,0,0,0,0,392921,0,8,6214,0,103,0,0,0,0,0,6428,2377,0,0,399629,5043,0,0,0,0,0,0,399629,5043
9/12/2020,AL,2350,2217,17,133,15527,15527,793,0,1608,0,878723,4504,0,0,0,891,0,137646,124823,943,0,0,0,0,0,0,54223,0,0,1003546,5230,0,0,55442,0,1003546,5230,0,0
9/12/2020,AR,969,964,16,5,4678,4678,392,0,0,170,750290,20915,0,0,750290,597,76,69710,68542,727,0,0,2709,0,0,0,61245,0,0,820354,24175,0,17549,0,0,0,0,820354,24175
9/12/2020,AS,0,0,0,0,0,0,0,0,0,0,1571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571,0,0,0,0,0,0,0,1571,0
9/12/2020,AZ,5315,5041,27,274,21773,21773,574,26,0,185,1080601,8700,0,0,0,0,93,208128,206223,605,0,0,0,0,0,0,0,0,0,1924587,14887,331886,0,276179,0,1286824,9281,1924587,14887
9/12/2020,CA,14251,0,162,0,0,0,3848,0,0,1120,0,0,0,0,0,0,0,750298,750298,4107,0,0,0,0,0,0,0,0,0,12556967,105307,0,0,0,0,0,0,12556967,105307
9/12/2020,CO,1988,1637,3,351,7223,7223,226,15,0,0,716581,6846,151566,0,0,0,0,60907,56704,415,0,11300,0,0,0,0,0,1111572,13587,1111572,13587,162866,0,0,0,773285,7172,0,0
9/12/2020,CT,4480,3595,0,885,11357,11357,51,0,0,0,0,0,0,0,1417008,0,0,54326,52095,0,0,0,0,0,0,67111,9142,0,0,1486307,17365,0,0,0,0,0,0,1486307,17365
9/12/2020,DC,616,0,0,0,0,0,98,0,0,24,0,0,0,0,0,0,12,14552,0,59,0,0,0,0,0,0,11561,327437,6001,327437,6001,0,0,0,0,194043,1808,0,0
9/12/2020,DE,613,541,0,72,0,0,66,0,0,15,240859,2627,0,0,0,0,0,18726,17734,260,0,0,0,0,0,21817,10063,377529,2418,377529,2418,0,0,0,0,259585,2887,0,0
9/12/2020,FL,12756,0,98,0,41687,41687,2683,193,0,0,4240109,21734,411877,403867,5926779,0,0,654090,641864,3168,0,34738,0,34017,0,851937,0,7049267,71355,7049267,71355,446669,0,437913,0,4888491,24921,6818027,42983
9/12/2020,GA,6287,0,41,0,26327,26327,2114,164,4818,0,0,0,0,0,0,0,0,292905,292905,2124,0,23016,0,0,0,266991,0,0,0,2584257,25938,288667,0,0,0,0,0,2584257,25938
9/12/2020,GU,25,0,2,0,0,0,50,0,0,11,41472,322,0,0,0,0,0,1891,1891,28,0,2,0,0,0,0,1118,0,0,43363,350,158,0,0,0,0,0,43011,0
9/12/2020,HI,96,96,2,0,622,622,220,12,0,51,239580,3389,0,0,0,0,41,10593,10459,170,0,0,0,0,0,10398,3334,329221,5724,329221,5724,0,0,0,0,250039,3556,334756,5547
9/12/2020,IA,1217,0,6,0,0,0,290,0,0,90,607184,4720,0,49687,0,0,35,71706,71706,573,0,0,0,3188,1991,0,52953,0,0,678890,5293,0,0,52915,16279,680421,5295,0,0
9/12/2020,ID,412,375,5,37,1569,1569,165,18,412,46,240660,1461,0,0,0,0,0,34950,32228,333,0,0,0,0,0,0,18052,0,0,272888,1746,0,0,0,0,272888,1746,0,0
9/12/2020,IL,8527,8295,22,232,0,0,1509,0,0,344,0,0,0,0,0,0,170,262004,259909,2121,0,0,0,0,0,0,0,0,0,4688976,56594,0,0,0,0,0,0,4688976,56594
9/12/2020,IN,3437,3213,17,224,11710,11710,807,59,2327,234,1102419,22820,0,0,0,0,70,104561,0,1056,0,0,0,0,0,108696,0,0,0,1771905,24599,0,0,0,0,1206980,23876,1771905,24599
9/12/2020,KS,511,0,0,0,2537,2537,140,0,690,40,400544,0,0,0,0,219,10,48386,0,0,0,0,0,0,0,0,0,0,0,448930,0,0,0,0,0,448930,0,0,0
9/12/2020,KY,1057,1048,13,9,4886,4886,587,24,1454,148,0,0,0,0,0,0,0,56415,50535,711,0,0,0,0,0,0,10872,0,0,924342,29377,49234,17381,0,0,0,0,924342,29377
9/12/2020,LA,5202,5032,0,170,0,0,723,0,0,0,1880644,0,0,0,0,0,117,157109,156174,0,0,0,0,0,0,0,140440,0,0,2037753,0,0,0,0,0,0,0,2036818,0
9/12/2020,MA,9196,8987,16,209,12426,12426,331,15,0,64,1821294,17878,0,0,0,0,25,124540,122637,554,0,0,0,0,0,161336,107501,0,0,2968723,63370,0,0,116242,106383,1943931,18313,2968723,63370
9/12/2020,MD,3836,3693,8,143,14796,14796,361,40,0,85,1328919,10767,0,114639,0,0,0,115533,115533,809,0,0,0,10638,0,137934,7221,0,0,2183941,33303,0,0,125277,0,1444452,11576,2183941,33303
9/12/2020,ME,135,134,1,1,431,431,10,-1,0,6,0,0,9440,0,0,0,4,4834,4349,42,0,503,0,0,0,5295,4211,0,0,317333,4884,9957,0,0,0,0,0,317333,4884
9/12/2020,MI,6911,6591,11,320,0,0,627,0,0,172,0,0,0,0,2987552,0,77,123058,111524,807,0,0,0,0,0,156939,85513,0,0,3144491,38323,268368,0,0,0,0,0,3144491,38323
9/12/2020,MN,1958,1906,9,52,6899,6899,247,36,1949,140,1138934,9090,0,0,0,0,0,83588,83588,872,0,0,0,0,0,0,76650,1684520,19192,1684520,19192,0,0,0,0,1222522,9962,0,0
9/12/2020,MO,1704,0,3,0,0,0,1040,0,0,0,1012239,14827,0,67809,1344724,0,0,101134,101134,1974,0,0,0,3188,0,109562,0,0,0,1456844,19114,0,0,70997,0,1113373,16801,1456844,19114
9/12/2020,MP,2,2,0,0,4,4,0,0,0,0,14316,0,0,0,0,0,0,60,60,1,0,0,0,0,0,0,29,0,0,14376,1,0,0,0,0,14375,0,18915,0
9/12/2020,MS,2685,2502,15,183,5410,5410,696,0,0,177,532919,3715,0,0,0,0,102,89620,84242,445,0,0,0,0,0,0,74098,0,0,622539,4160,28693,38257,0,0,0,0,617161,4039
9/12/2020,MT,133,0,2,0,521,521,144,3,0,0,0,0,0,0,0,0,0,8925,0,140,0,0,0,0,0,0,6824,0,0,278728,4070,0,0,0,0,0,0,278728,4070
9/12/2020,NC,3047,3047,24,0,0,0,870,0,0,287,0,0,0,0,0,0,0,183740,183740,1454,0,0,0,0,0,0,0,0,0,2568816,38681,0,0,0,0,0,0,2568816,38681
9/12/2020,ND,170,0,7,0,634,634,56,4,169,18,201430,1038,8647,0,0,0,0,15120,15120,466,0,373,0,0,0,0,12450,515420,9022,515420,9022,9020,2,0,0,216581,1505,533340,9557
9/12/2020,NE,434,0,4,0,2131,2131,166,12,0,0,359513,3074,0,0,481871,0,0,37841,0,468,0,0,0,0,0,45868,28816,0,0,528751,5737,0,0,0,0,397904,3562,528751,5737
9/12/2020,NH,435,0,1,0,721,721,6,1,228,0,221372,1701,0,0,0,0,0,7652,0,32,0,0,0,0,0,0,6920,0,0,369691,4046,31079,0,30329,0,229024,1733,369691,4046
9/12/2020,NJ,16021,14238,4,1783,22950,22950,462,32,0,84,2944898,0,0,0,0,0,35,200359,196337,504,0,0,0,0,0,0,0,0,0,3145257,504,0,0,0,0,0,0,3140786,0
9/12/2020,NM,821,0,3,0,3263,3263,67,16,0,0,0,0,0,0,0,0,0,26661,0,98,0,0,0,0,0,0,14396,0,0,817270,5220,0,0,0,0,0,0,817270,5220
9/12/2020,NV,1449,0,10,0,0,0,476,0,0,165,564682,4206,0,0,0,0,102,73220,73220,414,0,0,0,0,0,0,0,912914,7009,912914,7009,0,0,0,0,637308,4640,931974,9494
9/12/2020,NY,25384,0,2,0,0,0,467,0,0,127,0,0,0,0,0,0,51,443640,0,849,0,0,0,0,0,0,0,9245625,102925,9245625,102925,0,0,0,0,0,0,0,0
9/12/2020,OH,4411,4118,8,293,14284,14284,626,48,3088,216,0,0,0,0,0,0,127,136568,129453,1242,0,0,0,0,0,148614,114066,0,0,2611642,36617,0,0,0,0,0,0,2611642,36617
9/12/2020,OK,899,0,11,0,5424,5424,499,55,0,186,920176,13067,0,0,920176,0,0,68659,68659,1017,0,3581,0,0,0,79689,58125,0,0,988835,14084,74483,0,0,0,0,0,1000912,13590
9/12/2020,OR,499,0,2,0,2235,2235,161,13,0,43,576874,8540,0,0,887899,0,19,28865,0,211,0,0,0,0,0,52442,5310,0,0,940341,10448,0,0,0,0,604334,8743,940341,10448
9/12/2020,PA,7837,0,0,0,0,0,470,0,0,0,1664000,11972,0,0,0,0,63,143805,139623,920,0,0,0,0,0,0,117920,2582989,29784,2582989,29784,0,0,0,0,1803623,12836,0,0
9/12/2020,PR,535,370,12,165,0,0,420,0,0,71,305972,0,0,0,395291,0,54,17598,17598,241,0,19494,0,0,0,20103,0,0,0,323570,241,0,0,0,0,0,0,415664,0
9/12/2020,RI,1072,0,1,0,2639,2639,80,19,0,8,283137,3019,0,0,595533,0,4,22999,0,94,0,0,0,0,0,32558,0,628091,12408,628091,12408,0,0,0,0,306136,3113,0,0
9/12/2020,SC,3040,2891,12,149,8402,8402,806,49,0,220,924894,9464,60035,0,884448,0,131,129978,127646,932,0,5799,0,0,0,168092,51431,0,0,1054872,10396,65834,0,0,0,0,0,1052540,10318
9/12/2020,SD,183,0,6,0,1152,1152,109,14,0,0,146172,1326,0,0,0,0,0,16437,0,320,0,0,0,0,0,22431,13739,0,0,218268,3101,0,0,0,0,162609,1646,218268,3101
9/12/2020,TN,2064,1995,39,69,7679,7679,941,55,0,299,0,0,0,0,2235909,0,137,170891,165922,1032,0,0,0,0,0,201856,154947,0,0,2437765,22236,0,0,0,0,0,0,2437765,22236
9/12/2020,TX,14143,0,146,0,0,0,3371,0,0,1174,0,0,0,0,0,0,0,657589,657589,4233,0,33571,14752,0,0,776717,573670,0,0,5887121,36115,383596,136704,0,0,0,0,5887121,36115
9/12/2020,UT,433,0,2,0,3311,3311,176,23,827,48,650984,4498,0,0,833363,344,0,57247,0,572,0,0,1304,0,1226,62949,48396,0,0,896312,8200,0,10840,0,8037,707610,5156,896312,8200
9/12/2020,VA,2722,2589,11,133,10218,10218,995,63,0,228,0,0,0,0,0,0,113,132940,126850,1300,0,9090,2216,0,0,151825,0,1744020,15910,1744020,15910,136156,10639,0,0,0,0,0,0
9/12/2020,VI,19,0,1,0,0,0,0,0,0,0,17012,163,0,0,0,0,0,1211,0,10,0,0,0,0,0,0,1143,0,0,18223,173,0,0,0,0,18228,162,0,0
9/12/2020,VT,58,58,0,0,0,0,4,0,0,0,146547,984,0,0,0,0,0,1677,1676,9,0,0,0,0,0,0,1496,0,0,224096,4941,0,0,0,0,148223,993,224096,4941
9/12/2020,WA,1991,1991,0,0,7048,7048,384,30,0,0,0,0,0,0,0,0,19,81610,80649,475,0,0,0,0,0,0,0,1631162,16414,1631162,16414,0,0,0,0,0,0,0,0
9/12/2020,WI,1217,1209,12,8,6309,6309,319,46,1078,94,1264305,10271,0,0,0,0,0,93055,87603,1430,0,0,0,0,0,0,76909,1935503,17507,1935503,17507,0,0,0,0,1351908,11624,0,0
9/12/2020,WV,265,263,2,2,0,0,145,0,0,59,0,0,0,0,0,0,26,12521,12225,347,0,0,0,0,0,0,9225,0,0,471886,7334,16292,0,0,0,0,0,471886,7334
9/12/2020,WY,42,0,0,0,287,287,12,60,0,0,82091,0,0,0,133950,0,0,4297,3635,33,0,0,0,0,0,3865,3740,0,0,137815,301,0,0,0,0,85696,0,137815,301
9/11/2020,AK,43,43,1,0,270,270,44,0,0,0,0,0,0,0,387966,0,7,6111,0,89,0,0,0,0,0,6340,2359,0,0,394586,1509,0,0,0,0,0,0,394586,1509
9/11/2020,AL,2333,2204,32,129,15527,15527,811,188,1593,0,874219,4046,0,0,0,877,0,136703,124097,1138,0,0,0,0,0,0,54223,0,0,998316,4876,0,0,55157,0,998316,4876,0,0
9/11/2020,AR,953,0,13,0,4678,4678,392,72,0,0,729375,0,0,0,729375,597,76,68983,67911,1180,0,0,2709,0,0,0,61245,0,0,796179,0,0,17549,0,0,0,0,796179,0
9/11/2020,AS,0,0,0,0,0,0,0,0,0,0,1571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571,0,0,0,0,0,0,0,1571,0
9/11/2020,AZ,5288,5014,15,274,21747,21747,577,136,0,171,1071901,6169,0,0,0,0,100,207523,205642,521,0,0,0,0,0,0,0,0,0,1909700,14977,330810,0,275536,0,1277543,6670,1909700,14977
9/11/2020,CA,14089,0,111,0,0,0,4023,0,0,1172,0,0,0,0,0,0,0,746191,746191,3326,0,0,0,0,0,0,0,0,0,12451660,61669,0,0,0,0,0,0,12451660,61669
9/11/2020,CO,1985,1634,6,351,7208,7208,232,22,0,0,709735,5238,151073,0,0,0,0,60492,56378,307,0,11252,0,0,0,0,0,1097985,10786,1097985,10786,162325,0,0,0,766113,5503,0,0
9/11/2020,CT,4480,3595,2,885,11357,11357,51,0,0,0,0,0,0,0,1399849,0,0,54326,52095,233,0,0,0,0,0,66911,9142,0,0,1468942,21638,0,0,0,0,0,0,1468942,21638
9/11/2020,DC,616,0,0,0,0,0,95,0,0,25,0,0,0,0,0,0,8,14493,0,81,0,0,0,0,0,0,11526,321436,2248,321436,2248,0,0,0,0,192235,1239,0,0
9/11/2020,DE,613,541,0,72,0,0,66,0,0,14,238232,0,0,0,0,0,0,18466,17475,0,0,0,0,0,0,21713,10027,375111,2664,375111,2664,0,0,0,0,256698,0,0,0
9/11/2020,FL,12658,0,176,0,41494,41494,2815,215,0,0,4218375,22847,411877,403867,5888216,0,0,650922,639124,3604,0,34738,0,34017,0,847950,0,6977912,66136,6977912,66136,446669,0,437913,0,4863570,26463,6775044,44086
